"vertex_id","egoid","size","edges","density","clustering","betweenness_centralization","degree_centralization","diameter","modularity","n_components","max_comp_size","prop_lcc","gender_1","race_1","parentincome_1","RegionUS","Extraversion_1","Openness_1","Agreeableness_1","Conscientiousness_1","Neuroticism_1","cluster_km"
58437,58437,9,26,0.666666666666667,0.769230769230769,0.207589285714286,0.333333333333333,2,0.103298611111111,1,9,1,"Male","Asian-American","$100,000 - $149,999","South Atlantic",4.375,3.5,3.5555556,3.2222223,2,3
58633,58633,9,6,0.166666666666667,0.428571428571429,0.169642857142857,0.208333333333333,4,0.319444444444444,4,6,0.666666666666667,"Female","African-American","$25,000 - $49,999","West South Central",3.75,3.2,4,3.3333333,2.625,1
58654,58654,8,13,0.464285714285714,1,0,0.107142857142857,1,0.355029585798817,2,5,0.625,"Female","White","$150,000 - $199,999","South Atlantic",4.625,3.5999999,3.6666667,4.4444447,2.125,1
58682,58682,35,333,0.431932773109244,0.712608021271881,0.20389713612032,0.391596638655462,3,0.1784962679223,1,35,1,"Female","White","$100,000 - $149,999","East North Central",2.625,3.3,3.7777777,3.4444444,3.75,1
58793,58793,31,153,0.30752688172043,0.577596266044341,0.347829775588396,0.659139784946237,3,0.312166854124896,1,31,1,"Female","White","$250,000 or more","Pacific",2.75,2.4000001,3.2222223,3.8888888,3.75,2
59097,59097,46,286,0.270531400966184,0.654046997389034,0.204633338890178,0.307246376811594,4,0.466575255102041,1,46,1,"Male","White","$250,000 or more","Middle Atlantic",3.625,3.0999999,2.6666667,4.1111112,2.375,0
59178,59178,4,7,1,1,0,0,1,0,1,4,1,"Female","Foreign Student","$250,000 or more","",3.75,3.0999999,3.7777777,4.6666665,2.75,3
59207,59207,47,373,0.250693802035153,0.643028525726473,0.241663542663109,0.423219241443108,4,0.398632916218461,1,47,1,"Male","White","$200,000 - $249,999","Pacific",3.125,3.8,4,3.8888888,2.75,0
59355,59355,23,80,0.268774703557312,0.657266811279826,0.506156280861122,0.367588932806324,4,0.38386678200692,2,22,0.956521739130435,"Female","White","$150,000 - $199,999","Middle Atlantic",3.375,3.2,3,3.4444444,3.625,2
59592,59592,57,317,0.176065162907268,0.497919216646267,0.173323675279984,0.448934837092732,4,0.350369169590051,3,55,0.964912280701754,"Female","White","$100,000 - $149,999","East North Central",3,3.3,3.7777777,2.7777777,4,0
59673,59673,43,393,0.375415282392027,0.66395483978084,0.220530558169533,0.457918050941307,3,0.34326189295255,1,43,1,"Female","White","$200,000 - $249,999","West North Central",3.625,4,4,3.3333333,2.25,1
59863,59863,25,103,0.326666666666667,0.859504132231405,0.103147644927536,0.215,2,0.52795710120783,2,14,0.56,"Male","White","$50,000 - $74,999","East North Central",3.25,3.5,4,4.3333335,1.875,1
59900,59900,28,123,0.317460317460317,0.930675909878683,0.0099187506594914,0.164021164021164,2,0.418194444444444,3,14,0.5,"Female","White","$250,000 or more","East South Central",3,3,4.5555553,3.7777777,2.75,1
60008,60008,31,149,0.305376344086022,0.744493392070485,0.0474536721538221,0.227956989247312,3,0.457820868875223,3,22,0.709677419354839,"Male","White","$150,000 - $199,999","East North Central",2,3.0999999,4.3333335,4,2.75,1
60216,60216,15,32,0.304761904761905,0.876623376623377,0.0833987441130298,0.266666666666667,2,0.3046875,4,9,0.6,"Male","White","$25,000 - $49,999","East North Central",2.125,2.4000001,3.5555556,3.8888888,2.625,1
60230,60230,13,44,0.5,0.794520547945205,0.558080808080808,0.5,2,0.343195266272189,1,13,1,"Male","White","$100,000 - $149,999","East North Central",2.625,3.8,3.1111112,4.7777777,3.75,2
60367,60367,25,78,0.26,0.85781990521327,0.266581119162641,0.281666666666667,5,0.3327580539119,4,22,0.88,"Male","African-American","$100,000 - $149,999","Middle Atlantic",3.75,3,3.6666667,3,2.875,2
60396,60396,78,1258,0.369297369297369,0.680125451334897,0.216687016526664,0.578754578754579,3,0.310326364908475,1,78,1,"Male","White","$250,000 or more","East North Central",3.25,2.9000001,3.7777777,4.2222223,3.375,0
60493,60493,58,418,0.216575922565033,0.523784901758015,0.140589106838111,0.397459165154265,5,0.329862519896383,2,57,0.982758620689655,"Male","White","$150,000 - $199,999","West North Central",1.5,2.0999999,4.2222223,3.6666667,2.75,0
60903,60903,17,104,0.764705882352941,0.842233009708738,0.0337634341931217,0.235294117647059,2,0.0853827662721894,1,17,1,"Female","White","$25,000 - $49,999","East North Central",4.25,3.9000001,3,3.4444444,2.75,3
60963,60963,13,26,0.333333333333333,0.641025641025641,0.611111111111111,0.5,3,0.298076923076923,1,13,1,"Male","African-American","$150,000 - $199,999","Mountain",2,3,4.1111112,4.2222223,3.625,2
60997,60997,35,215,0.339495798319328,0.643507588532884,0.212942971711452,0.51344537815126,3,0.250465640623468,1,35,1,"Male","White","$150,000 - $199,999","East North Central",2.75,1.7,3,2.6666667,3.25,1
61028,61028,45,318,0.306060606060606,0.596200980392157,0.120465661920226,0.375757575757576,4,0.309267065320393,1,45,1,"Female","White","$250,000 or more","Middle Atlantic",3.5,2.3,4.3333335,4,2.5,0
61289,61289,5,3,0.3,0,0.25,0.2,3,0.166666666666667,2,4,0.8,"Male","Latino/a","less than $25,000","New England",4.125,3.9000001,4.4444447,3.8888888,3,2
61389,61389,9,23,0.638888888888889,0.735294117647059,0.10140306122449,0.236111111111111,3,0.180529300567108,1,9,1,"Female","White","$100,000 - $149,999","East North Central",2.5,3.5,4,3.4444444,4,3
61659,61659,9,16,0.444444444444444,1,0,0.0555555555555556,1,0.46875,2,5,0.555555555555556,"Female","Foreign Student","$150,000 - $199,999","East North Central",3.25,3.2,3.4444444,3.2222223,3,1
61756,61756,20,96,0.505263157894737,0.626768226332971,0.0700488333968319,0.231578947368421,3,0.17919921875,1,20,1,"Male","Latino/a","$75,000 - $99,999","New England",3.375,2.8,3.1111112,2.8888888,2.875,1
61772,61772,17,61,0.404411764705882,0.829145728643216,0.0794270833333333,0.345588235294118,2,0.253223140495868,3,13,0.764705882352941,"Male","White","$250,000 or more","East North Central",4,3.5,3.2222223,3.7777777,2.125,1
62072,62072,7,21,1,1,0,0,1,0,1,7,1,"Male","White","$250,000 or more","New England",4.625,4,4.6666665,4.5555553,1.5,3
62246,62246,66,492,0.213519813519814,0.592821304515631,0.226964669061488,0.355710955710956,4,0.460822638775004,1,66,1,"Male","White","$250,000 or more","South Atlantic",2.125,2.5999999,4.1111112,3.8888888,1.625,0
62617,62617,41,270,0.290243902439024,0.68135593220339,0.227275782088282,0.334756097560976,3,0.383791751994916,2,40,0.975609756097561,"Female","White","$250,000 or more","East North Central",4.25,3,4,3.7777777,2.125,1
63122,63122,25,125,0.4,0.763502454991817,0.122215171184827,0.225,4,0.290173611111111,1,25,1,"Male","White","$150,000 - $199,999","East North Central",3.75,3,3.5555556,4.3333335,1,1
63138,63138,37,173,0.243243243243243,0.621401752190238,0.500658197622483,0.534534534534535,3,0.497694711172077,1,37,1,"Female","White","$250,000 or more","Middle Atlantic",4.125,2.5,4.4444447,4.2222223,2,2
63347,63347,79,452,0.132099967543006,0.514338575393155,0.283312711814585,0.419182083739046,6,0.441877101582261,3,75,0.949367088607595,"Male","Latino/a","$75,000 - $99,999","East North Central",2.375,3,3.8888888,3.5555556,3.375,0
63419,63419,27,108,0.290598290598291,0.580645161290323,0.423409974640744,0.632478632478632,3,0.296088043060361,1,27,1,"Female","White","$200,000 - $249,999","East North Central",4.25,2.3,4.7777777,3.7777777,2.25,2
63611,63611,13,55,0.705128205128205,0.82004555808656,0.0913299663299663,0.294871794871795,2,0.148595041322314,1,13,1,"Female","White","$150,000 - $199,999","West North Central",4.5,2.7,4.5555553,2.6666667,2.125,3
63904,63904,59,237,0.126241963763881,0.54123006833713,0.283115146475734,0.287551139684395,7,0.551429612482853,5,55,0.932203389830508,"Female","African-American","$25,000 - $49,999","West South Central",2.125,2.4000001,4.5555553,4.1111112,3.875,0
63922,63922,16,53,0.441666666666667,0.842696629213483,0.0126258503401361,0.225,2,0.256318974724101,2,11,0.6875,"Female","White","$25,000 - $49,999","",4.25,2.5999999,5,4.7777777,1.625,1
63954,63954,14,36,0.395604395604396,0.670588235294118,0.33629191321499,0.296703296703297,4,0.332947530864197,1,14,1,"Female","Foreign Student","$100,000 - $149,999","",2.375,3.4000001,4.1111112,3.6666667,3,2
64058,64058,18,85,0.555555555555556,0.88,0.0901077944546803,0.26797385620915,3,0.0545328719723183,2,16,0.888888888888889,"Female","White","$150,000 - $199,999","East North Central",4,3.5999999,2.8888888,4.1111112,3.375,3
64072,64072,40,88,0.112820512820513,0.843264248704663,0.0692065469393404,0.271794871794872,3,0.350981404958678,21,20,0.5,"Female","White","$50,000 - $74,999","Pacific",4.625,3.7,4.1111112,3.6666667,2.375,1
64075,64075,16,48,0.316666666666667,0.716666666666667,0.379047619047619,0.283333333333333,4,0.373614958448753,2,15,0.9375,"Male","Foreign Student","less than $25,000","South Atlantic",3,4,4,3.4444444,3.375,2
64157,64157,32,144,0.245967741935484,0.724038461538462,0.051991957631916,0.205645161290323,3,0.458478903520559,2,22,0.6875,"Female","White","","South Atlantic",2.625,3.2,5,4.3333335,2.125,1
64232,64232,21,94,0.385714285714286,0.563492063492063,0.303802631578947,0.614285714285714,2,0.204160951074531,1,21,1,"Female","White","$250,000 or more","East North Central",3.875,3,4.3333335,4.3333335,3.875,2
64296,64296,29,172,0.354679802955665,0.601699716713881,0.117925138028596,0.431034482758621,3,0.200352044753086,3,27,0.931034482758621,"Male","White","$100,000 - $149,999","East North Central",2.5,2.5,3.5555556,4,2.75,1
64302,64302,21,89,0.404761904761905,0.670915411355736,0.431026315789474,0.545238095238095,3,0.146643598615917,1,21,1,"Male","White","","Middle Atlantic",2.875,3.9000001,2.6666667,4.1111112,3.25,2
64406,64406,10,29,0.644444444444444,1,0,0.133333333333333,1,0.0665873959571938,2,8,0.8,"Female","Foreign Student","less than $25,000","",4,3.5,4.7777777,4.6666665,1.25,3
64572,64572,25,138,0.46,0.829752066115702,0.313217089371981,0.415,4,0.197043688300777,2,24,0.96,"Male","Latino/a","$50,000 - $74,999","West North Central",3.875,3.4000001,3.8888888,3.6666667,2.75,2
64595,64595,19,125,0.730994152046784,0.888495575221239,0.0223003455029599,0.213450292397661,2,0.0472,2,18,0.947368421052632,"Male","White","$100,000 - $149,999","Middle Atlantic",3.5,3.3,4,3.7777777,2.75,3
64978,64978,8,28,1,1,0,0,1,0,1,8,1,"Male","Latino/a","$250,000 or more","South Atlantic",4,3.5999999,3.5555556,3,2,3
65061,65061,17,58,0.426470588235294,0.729528535980149,0.295138888888889,0.323529411764706,4,0.270957193816885,1,17,1,"Female","White","$150,000 - $199,999","East North Central",3.75,2.5999999,3.8888888,3.5555556,3.125,2
65072,65072,40,309,0.358974358974359,0.760814831769284,0.0318460664605351,0.333333333333333,2,0.330076530612245,2,28,0.7,"Male","White","$250,000 or more","West North Central",3.625,2.8,3.4444444,3.2222223,2.375,1
65143,65143,24,143,0.510869565217391,0.703659268146371,0.0937595004657395,0.315217391304348,3,0.284794527438258,1,24,1,"Female","White","$150,000 - $199,999","East North Central",4.125,2.7,3.6666667,3.5555556,3.75,1
65656,65656,26,85,0.230769230769231,0.593582887700535,0.353333333333333,0.569230769230769,2,0.394844444444444,2,21,0.807692307692308,"Male","White","$75,000 - $99,999","West South Central",3.625,3.5999999,4.3333335,4.2222223,2.375,2
66047,66047,50,304,0.235918367346939,0.54383154039826,0.268327592317363,0.56,4,0.409974736892518,1,50,1,"Female","Latino/a","$25,000 - $49,999","Mountain",3.25,2.2,2.7777777,4,3.625,0
66061,66061,14,21,0.230769230769231,0.661016949152542,0.122781065088757,0.230769230769231,3,0.471655328798186,3,8,0.571428571428571,"Male","Foreign Student","$100,000 - $149,999","",4.25,3,3.4444444,3.2222223,2.875,1
66156,66156,48,389,0.26241134751773,0.673267326732673,0.203003523136576,0.333333333333333,4,0.377904720598977,2,47,0.979166666666667,"Female","White","$75,000 - $99,999","Mountain",2.75,3.0999999,3.2222223,2.6666667,4.125,0
66406,66406,4,6,1,1,0,0,1,0,1,4,1,"Male","White","$150,000 - $199,999","Pacific",1.5,4,4.2222223,3.5555556,3,3
66629,66629,26,59,0.181538461538462,0.556291390728477,0.245764444444444,0.258461538461538,5,0.456621660442402,3,24,0.923076923076923,"Female","White","$200,000 - $249,999","",2.375,3.4000001,4.6666665,3.6666667,2.625,0
66642,66642,22,117,0.502164502164502,0.778494623655914,0.382583414318108,0.497835497835498,2,0.141832639714625,1,22,1,"Male","White","$150,000 - $199,999","West North Central",2.5,3.9000001,4,3.3333333,2.875,2
66655,66655,26,136,0.350769230769231,0.547848990342406,0.345295613275613,0.609230769230769,3,0.257040627885503,1,26,1,"Female","Latino/a","$100,000 - $149,999","West North Central",3.5,3.5,4.2222223,4.2222223,2.875,2
66676,66676,53,325,0.206821480406386,0.495712630359212,0.27360912056226,0.581640058055152,4,0.347196060326254,2,52,0.981132075471698,"Female","White","","East North Central",1.625,2.7,4.4444447,3.2222223,2.625,0
66682,66682,45,148,0.149494949494949,0.702127659574468,0.0675812031520277,0.282323232323232,2,0.60509495982469,5,20,0.444444444444444,"Male","White","$50,000 - $74,999","East North Central",4.25,3.4000001,4.2222223,3.4444444,1.875,1
66800,66800,10,43,0.844444444444444,0.905660377358491,0.0445326278659612,0.155555555555556,2,0.0051939058171745,1,10,1,"Male","White","$100,000 - $149,999","East North Central",3.375,2.3,3,4.1111112,2.125,3
66815,66815,51,569,0.356078431372549,0.634901365705615,0.103662550148365,0.483921568627451,4,0.28884463117856,1,51,1,"Male","White","$50,000 - $74,999","West North Central",4.25,3,3.6666667,4.3333335,3.5,0
66979,66979,19,36,0.210526315789474,0.7265625,0.0925925925925926,0.178362573099415,3,0.576003086419753,3,9,0.473684210526316,"Female","Latino/a","$250,000 or more","Middle Atlantic",4.125,3.9000001,2.6666667,2.1111112,3.375,1
67015,67015,34,136,0.215686274509804,0.631578947368421,0.305759024224933,0.329768270944742,5,0.469059490471962,2,33,0.970588235294118,"Female","Latino/a","$75,000 - $99,999","West South Central",3.375,3.4000001,4.2222223,4.1111112,2.25,0
67106,67106,41,259,0.302439024390244,0.626526624328285,0.140294282446856,0.472560975609756,3,0.21705092351717,3,39,0.951219512195122,"Male","White","$75,000 - $99,999","East North Central",2.75,3.7,4.1111112,4.3333335,2.375,1
67177,67177,34,120,0.197860962566845,0.543504171632896,0.535861774308744,0.408199643493761,5,0.473703433162893,1,34,1,"Female","Foreign Student","less than $25,000","Pacific",3.25,3.3,4,3.1111112,3.25,2
67192,67192,54,239,0.147449336128581,0.566937869822485,0.0957214020167386,0.36198462613557,4,0.334022146852047,15,40,0.740740740740741,"Female","Latino/a","$25,000 - $49,999","South Atlantic",3.25,3.5999999,2.8888888,4.3333335,2.375,0
67334,67334,34,131,0.203208556149733,0.848806366047745,0.0220848455696941,0.251336898395722,3,0.295783317943983,8,17,0.5,"Female","Latino/a","$75,000 - $99,999","South Atlantic",2.25,3.9000001,3.5555556,3.5555556,3.125,1
67544,67544,31,175,0.363440860215054,0.750753768844221,0.133856326304602,0.236559139784946,3,0.408721683414446,2,30,0.967741935483871,"Female","White","$250,000 or more","East North Central",3.75,3.5999999,4.7777777,3.1111112,2.5,1
67574,67574,38,233,0.312944523470839,0.741176470588235,0.0468419981933495,0.335704125177809,3,0.320702479338843,2,27,0.710526315789474,"Male","White","$250,000 or more","East North Central",4.125,2.5999999,3.5555556,4.4444447,2,1
67608,67608,45,410,0.336363636363636,0.661413404114134,0.126002833745166,0.390909090909091,4,0.261148535923311,1,45,1,"Male","White","$250,000 or more","New England",2.625,3.3,4.1111112,4.2222223,2.25,0
67709,67709,73,475,0.160578386605784,0.477179681576952,0.229636551398952,0.436643835616438,4,0.427930077940747,1,73,1,"Male","Latino/a","$50,000 - $74,999","South Atlantic",3.375,3.7,4.2222223,3.6666667,2.625,0
67771,67771,6,10,0.666666666666667,1,0,0.133333333333333,1,0,2,5,0.833333333333333,"Male","White","","",3.75,2.5,3.7777777,2.8888888,2.625,3
67917,67917,7,20,0.952380952380952,0.947368421052632,0.00444444444444445,0.0476190476190476,2,0,1,7,1,"Male","White","$75,000 - $99,999","Middle Atlantic",2.125,4,3.7777777,3,3,3
67918,67918,26,171,0.433846153846154,0.705431309904153,0.167664107131306,0.366153846153846,4,0.314370504501786,1,26,1,"Male","White","$250,000 or more","Pacific",2.375,2.7,3.3333333,4,2.125,1
67993,67993,49,338,0.267006802721088,0.659269147338562,0.0576869314063186,0.482993197278912,2,0.214050265730861,13,37,0.755102040816326,"Female","White","","Middle Atlantic",4,3.2,4.2222223,3.7777777,3.625,1
68050,68050,23,121,0.478260869565217,0.762674504041146,0.270944837990293,0.385375494071146,3,0.251553855610956,1,23,1,"Female","White","$150,000 - $199,999","East North Central",4.125,3.2,3.8888888,3.6666667,2.25,2
68318,68318,52,429,0.276772247360483,0.548556037707616,0.113242717665089,0.448717948717949,3,0.303358106452643,1,52,1,"Female","White","$100,000 - $149,999","Middle Atlantic",4.5,3.3,4,4.3333335,2.625,1
68404,68404,54,397,0.262753319357093,0.744211686879824,0.0352079418960309,0.246680642907058,3,0.523667383431417,2,29,0.537037037037037,"Female","White","$75,000 - $99,999","East North Central",4.625,2.9000001,4.3333335,3.4444444,2.625,0
68679,68679,22,98,0.393939393939394,0.628329297820823,0.218761112910773,0.415584415584416,3,0.287827557058326,1,22,1,"Male","Latino/a","$250,000 or more","South Atlantic",3,3.5999999,3.5555556,3.2222223,2,1
68764,68764,10,17,0.377777777777778,0.933333333333333,0.0833333333333333,0.0666666666666667,1,0.484429065743945,2,5,0.5,"Male","White","$75,000 - $99,999","Middle Atlantic",3,3,3.1111112,3.8888888,2.625,1
69009,69009,14,58,0.626373626373626,0.791574279379157,0.171959237343853,0.373626373626374,2,0.186365035395506,1,14,1,"Female","White","$75,000 - $99,999","East North Central",4.125,3.4000001,3.8888888,3.8888888,2.875,3
69057,69057,66,425,0.174358974358974,0.737115461446264,0.272204142011834,0.179487179487179,7,0.601615001858789,3,58,0.878787878787879,"Male","Latino/a","$150,000 - $199,999","West South Central",2.25,2.5999999,3.1111112,3.2222223,3.375,0
69124,69124,5,14,1,1,0,0,1,0,1,5,1,"Male","Latino/a","$75,000 - $99,999","East North Central",2.625,2.5999999,3.5555556,3.2222223,2.125,3
69217,69217,41,183,0.203658536585366,0.752759381898455,0.618092071123321,0.271341463414634,5,0.624529384345082,1,41,1,"Male","White","$250,000 or more","East North Central",3.375,3.5999999,4.6666665,3.8888888,2.625,0
69419,69419,13,24,0.307692307692308,0.876404494382022,0.00989057239057239,0.192307692307692,2,0.375,4,7,0.538461538461538,"Female","Foreign Student","$50,000 - $74,999","East North Central",3,3.5,3.5555556,3.6666667,3.375,1
69496,69496,17,106,0.779411764705882,0.908610271903323,0.108628472222222,0.220588235294118,2,0.0364898540405838,1,17,1,"Female","White","$100,000 - $149,999","South Atlantic",2.375,3.3,3.3333333,4.4444447,3.75,3
69807,69807,17,26,0.191176470588235,0.708333333333333,0.1375,0.183823529411765,3,0.582840236686391,3,10,0.588235294117647,"Male","White","$75,000 - $99,999","Middle Atlantic",3.625,3.9000001,4.1111112,3.3333333,2.625,1
69831,69831,38,252,0.304409672830725,0.739890710382514,0.147915169616282,0.317211948790896,4,0.365392173988995,1,38,1,"Male","Asian-American","$200,000 - $249,999","Middle Atlantic",3,3.4000001,4,3.4444444,2.375,0
69936,69936,44,140,0.144820295983087,0.565815324165029,0.287994708828953,0.320295983086681,6,0.553785497362673,3,40,0.909090909090909,"Male","White","$200,000 - $249,999","Pacific",2.625,2.9000001,3.5555556,2.7777777,3,0
70005,70005,31,166,0.329032258064516,0.816989381636477,0.0409961685823755,0.237634408602151,2,0.404118074244948,2,18,0.580645161290323,"Male","White","$150,000 - $199,999","New England",2.375,2.8,3.3333333,2.7777777,3.625,1
70125,70125,17,54,0.382352941176471,0.711428571428572,0.18359375,0.367647058823529,3,0.288276627218935,2,16,0.941176470588235,"Female","White","$250,000 or more","West South Central",4,4.1999998,3.5555556,4.1111112,3.5,1
70209,70209,7,12,0.523809523809524,0.75,0.111111111111111,0.30952380952381,2,0.0454545454545455,2,6,0.857142857142857,"Male","Latino/a","less than $25,000","Middle Atlantic",2.625,3.7,3.2222223,3.4444444,2.875,3
70434,70434,17,63,0.463235294117647,0.691860465116279,0.22109126984127,0.411764705882353,3,0.173469387755102,1,17,1,"Female","White","$250,000 or more","West North Central",2.875,3.5,3.8888888,2.8888888,3.5,1
70492,70492,29,105,0.231527093596059,0.623169107856192,0.201977828168304,0.304187192118227,4,0.367756903576279,3,27,0.931034482758621,"Male","Foreign Student","$100,000 - $149,999","South Atlantic",4.5,3.5,4.8888888,4,2.375,1
70552,70552,25,194,0.61,0.738361602309636,0.0320329162607242,0.306666666666667,3,0.139209889814566,1,25,1,"Female","White","$100,000 - $149,999","East North Central",2.375,3.3,4.5555553,3.2222223,1.875,3
70561,70561,7,6,0.285714285714286,1,0,0.0476190476190476,1,0.5,3,3,0.428571428571429,"Female","African-American","$250,000 or more","East North Central",4.625,4.1999998,4.3333335,3,4.375,1
70566,70566,24,103,0.373188405797101,0.857142857142857,0.0164109362597075,0.105072463768116,3,0.498821755113583,2,13,0.541666666666667,"Female","White","$200,000 - $249,999","East North Central",3.875,2.4000001,2.5555556,4.5555553,3.375,1
70661,70661,33,138,0.261363636363636,0.645850451930978,0.230466799875192,0.269886363636364,3,0.458805923125394,1,33,1,"Male","African-American","$25,000 - $49,999","East North Central",4.125,3.4000001,4,3.8888888,2.5,1
70668,70668,12,44,0.666666666666667,0.716723549488055,0.088595041322314,0.333333333333333,2,0.158832644628099,1,12,1,"Female","White","$100,000 - $149,999","Pacific",3.75,3.2,3.8888888,2.7777777,2.875,3
70745,70745,60,450,0.229943502824859,0.64262346159838,0.0912044758444159,0.380225988700565,3,0.492366389172286,2,46,0.766666666666667,"Female","African-American","$150,000 - $199,999","East North Central",3,3.5999999,3.6666667,3.3333333,2.375,0
70962,70962,28,209,0.444444444444444,0.742224316682375,0.129154795821462,0.333333333333333,3,0.295847505668934,1,28,1,"Female","Asian-American","$250,000 or more","Middle Atlantic",3.875,3.5,3.6666667,2.8888888,2.125,1
71089,71089,39,203,0.244264507422402,0.641266699653637,0.231462520503379,0.51889338731444,3,0.426681114740087,2,31,0.794871794871795,"Male","White","$50,000 - $74,999","West North Central",2.875,3.0999999,2.2222223,3.1111112,2.875,1
71193,71193,24,30,0.0978260869565217,0.524271844660194,0.222890531019075,0.33695652173913,4,0.427297668038409,8,14,0.583333333333333,"Male","Latino/a","$50,000 - $74,999","Pacific",2.75,3.4000001,3,3.2222223,2.875,0
71592,71592,24,83,0.278985507246377,0.845338983050848,0.190582574325485,0.329710144927536,2,0.566115702479339,2,15,0.625,"Male","White","$250,000 or more","Pacific",2.625,2.9000001,4.1111112,3.4444444,3,1
71836,71836,21,90,0.428571428571429,0.650299401197605,0.282921052631579,0.571428571428571,2,0.264259259259259,1,21,1,"Male","Latino/a","$100,000 - $149,999","South Atlantic",4.625,3.5,4.1111112,4,2.25,2
71894,71894,31,78,0.154838709677419,0.713414634146341,0.411494252873563,0.145161290322581,6,0.633391203703704,2,30,0.967741935483871,"Female","Asian-American","$25,000 - $49,999","Pacific",2.5,3.0999999,2.8888888,2.7777777,3.875,0
71985,71985,48,205,0.175531914893617,0.758711721224921,0.0808115148592026,0.228723404255319,4,0.590054586266707,3,24,0.5,"Male","Latino/a","$100,000 - $149,999","East South Central",3.625,2.5999999,4.7777777,4,2.25,0
72152,72152,14,62,0.681318681318681,0.821621621621622,0.111439842209073,0.318681318681319,2,0.0581425598335067,1,14,1,"Female","White","$250,000 or more","East North Central",4.375,3.3,3.6666667,3.1111112,3.625,3
72160,72160,11,23,0.418181818181818,0.728155339805825,0.415555555555556,0.481818181818182,2,0.23062381852552,2,10,0.909090909090909,"Male","White","$200,000 - $249,999","East North Central",3.75,3,3.3333333,3.7777777,2.375,2
72348,72348,6,24,0.933333333333333,0.923076923076923,0.01,0.0666666666666667,2,0,1,6,1,"Female","White","$100,000 - $149,999","East North Central",2,3,3.8888888,4.3333335,3,3
72570,72570,27,58,0.165242165242165,0.694533762057878,0.292284023668639,0.296296296296296,6,0.470422116527943,4,21,0.777777777777778,"Female","African-American","less than $25,000","South Atlantic",3.5,3.3,4.2222223,2.3333333,3.625,0
72806,72806,35,192,0.282352941176471,0.626524390243902,0.228880126692979,0.423529411764706,3,0.364512471655329,3,33,0.942857142857143,"Female","White","$250,000 or more","Middle Atlantic",4.375,3,3.6666667,4.1111112,2.125,1
72850,72850,13,80,0.666666666666667,0.800480769230769,0.0926767676767677,0.25,3,0.067862426035503,1,13,1,"Female","White","$150,000 - $199,999","Pacific",3.875,2.5,3.7777777,4.4444447,3.5,3
72873,72873,39,93,0.125506072874494,0.788187372708758,0.0455989725380307,0.321862348178138,3,0.138339692449994,21,19,0.487179487179487,"Male","White","$100,000 - $149,999","East North Central",3,2.5,3.6666667,4.3333335,2.75,1
72885,72885,65,291,0.136538461538462,0.771594953089615,0.0814767540144214,0.144711538461538,6,0.615081333068836,4,32,0.492307692307692,"Male","Asian-American","$50,000 - $74,999","East North Central",2.625,3.4000001,3.7777777,2.8888888,2.75,0
72912,72912,24,91,0.311594202898551,0.631168831168831,0.232686028527238,0.384057971014493,4,0.222282314764738,1,24,1,"Female","African-American","$75,000 - $99,999","East North Central",4.75,3,3.6666667,4.5555553,2,2
73143,73143,21,65,0.295238095238095,0.836206896551724,0.0875,0.104761904761905,4,0.49843912591051,2,12,0.571428571428571,"Male","Latino/a","$150,000 - $199,999","",3.625,2.4000001,4,3.8888888,2.75,1
73158,73158,32,196,0.316532258064516,0.512903225806452,0.262153951186209,0.651209677419355,3,0.247920808146375,1,32,1,"Male","White","$75,000 - $99,999","East North Central",3.625,3,3.5555556,4.1111112,1.875,1
73452,73452,16,56,0.383333333333333,0.525773195876289,0.455365079365079,0.616666666666667,2,0.272448015122873,1,16,1,"Male","Asian-American","$75,000 - $99,999","West South Central",4.25,3,4.2222223,3.2222223,1.75,2
73577,73577,28,77,0.177248677248677,0.60233918128655,0.100932081178995,0.341269841269841,3,0.239474270438851,10,19,0.678571428571429,"Female","White","$50,000 - $74,999","East North Central",2.625,3.3,4.3333335,4.2222223,3.375,1
73693,73693,13,78,1,1,0,0,1,0,1,13,1,"Male","White","$250,000 or more","West North Central",3.625,2.4000001,3.6666667,3.1111112,3.25,3
73897,73897,17,96,0.705882352941177,0.975133214920071,0.317708333333333,0.231617647058824,3,0.075466579861111,1,17,1,"Male","Foreign Student","$250,000 or more","",4,2.9000001,3.7777777,3.2222223,2.375,3
73918,73918,15,47,0.447619047619048,0.810810810810811,0.0338640950885849,0.266666666666667,2,0.222725215029425,2,11,0.733333333333333,"Female","White","$250,000 or more","East North Central",2.75,2.7,4.1111112,4.6666665,2.125,1
73962,73962,29,195,0.435960591133005,0.815483870967742,0.408919123204837,0.278325123152709,3,0.305611414344537,1,29,1,"Female","White","$250,000 or more","South Atlantic",3.375,3.2,4.1111112,3.5555556,3.25,2
74079,74079,9,16,0.444444444444444,1,0,0.0555555555555556,1,0.46875,2,5,0.555555555555556,"Male","White","$150,000 - $199,999","Pacific",4.5,4.0999999,3.1111112,3.5555556,3.25,1
74211,74211,16,83,0.691666666666667,0.890888638920135,0.244444444444444,0.241666666666667,3,0.0487734068805341,1,16,1,"Male","White","$100,000 - $149,999","East North Central",4.125,3.5,4.3333335,3.6666667,2.5,3
74251,74251,40,287,0.367948717948718,0.850954478707783,0.0151684672602351,0.119230769230769,2,0.497323022010708,2,20,0.5,"Female","Latino/a","$250,000 or more","Middle Atlantic",3.375,3.2,4.5555553,4.7777777,3,1
